concept	facet	property	facet_property	cluster_label
wine color	hue	rosé	hue: rosé	357
american wine	color	rosé	color: rosé	357
port	types	sea port	types: sea port	358
port	types	inland port	types: inland port	358
port	types	river port	types: river port	358
tours	location	cruise	location: cruise	358
port	type	docking facility	type: docking facility	358
port	type	land port	type: land port	358
port	type	airport	type: airport	358
port	types	airport	types: airport	358
port	type	river port	type: river port	358
port	type	sea port	type: sea port	358
port	types	seaport	types: seaport	358
tours	destination	cruise	destination: cruise	358
fruit course	meal type	snack	meal type: snack	359
sweet fruit	category	snack	category: snack	359
edible thing	category	snack	category: snack	359
edible thing	used for	snacking	used for: snacking	359
sweet fruit	category	healthy snack	category: healthy snack	359
sweet fruit	used for	snack	used for: snack	359
consumable thing	category	snack	category: snack	359
sweet fruit	used for	snacking	used for: snacking	359
sweet fruit	used for	healthy snack	used for: healthy snack	359
consumable thing	common use	as a snack	common use: as a snack	359
fruit course	pairing	with cereal	pairing: with cereal	359
meal	type	snack	type: snack	359
meal	time	snack	time: snack	359
table wine	category	beverage	category: beverage	360
red table wine	category	beverage	category: beverage	360
potable liquid	category	beverage	category: beverage	360
consumable thing	category	drink	category: drink	360
white table wine	category	drink	category: drink	360
consumable thing	category	beverage	category: beverage	360
beaujolais	characteristics	drinkable soon after release	characteristics: drinkable soon after release	360
potable liquid	type	coffee	type: coffee	360
dry white wine	category	drink	category: drink	360
rose wine	category	drink	category: drink	360
potable liquid	category	drink	category: drink	360
white wine	category	drink	category: drink	360
table wine	category	drink	category: drink	360
white bordeaux	category	drink	category: drink	360
meritage	purpose	drinking on special occasions	purpose: drinking on special occasions	360
california wine	used for	enjoying as a drink	used for: enjoying as a drink	360
consumable thing	nature	drinkable	nature: drinkable	360
red burgundy	used for	enjoying as a drink	used for: enjoying as a drink	360
red wine	category	drink	category: drink	360
dry red wine	category	drink	category: drink	360
red table wine	category	drink	category: drink	360
white table wine	category	beverage	category: beverage	360
meal	contents	drink	contents: drink	360
meal course	contents	drink	contents: drink	360
rose wine	type	drink	type: drink	360
german wine	occasion	everyday drink	occasion: everyday drink	360
wine color	category	beverage	category: beverage	360
muscadet	characteristics	easy to drink	characteristics: easy to drink	360
consumable thing	type	beverage	type: beverage	360
meal	components	drink	components: drink	360
texas wine	pairing	as a standalone drink	pairing: as a standalone drink	360
rose wine	type	beverage	type: beverage	360
red wine	category	adult drink	category: adult drink	360
zinfandel	used for	enjoying as a drink	used for: enjoying as a drink	360
port	type	natural	type: natural	361
port	type	artificial	type: artificial	361
port	types	artificial	types: artificial	361
port	types	natural	types: natural	361
meal	contents	food items	contents: food items	362
red meat	category	food	category: food	362
consumable thing	type	food	type: food	362
meal	contents	food	contents: food	362
sweet fruit	category	food	category: food	362
pasta	category	carbohydrate-rich food	category: carbohydrate-rich food	362
sweet dessert	category	food	category: food	362
consumable thing	category	food	category: food	362
table wine	category	food	category: food	362
fish course	food type	delicacy	food type: delicacy	362
meal	nature	food	nature: food	362
chenin blanc	characteristics	food-friendly	characteristics: food-friendly	362
tours	features	food	features: food	362
tours	type	food	type: food	362
pasta	category	food	category: food	362
meal	category	food	category: food	362
edible thing	category	food	category: food	362
dessert	category	food	category: food	362
meal course	food categories	beverage	food categories: beverage	362
late harvest	related to	food	related to: food	362
anjou	variety	anjou pear	variety: anjou pear	363
anjou	category	type of pear	category: type of pear	363
riesling	flavor profile	pears	flavor profile: pears	363
anjou	shape	pear-shaped	shape: pear-shaped	363
anjou	appearance	pear-shaped	appearance: pear-shaped	363
anjou	category	pear	category: pear	363
anjou	type	pear	type: pear	363
anjou	type	type of pear	type: type of pear	363
sweet riesling	common descriptors	pear-like	common descriptors: pear-like	363
anjou	variety	type of pear	variety: type of pear	363
dry riesling	flavor profile	pear	flavor profile: pear	363
chenin blanc	flavor profile	pear	flavor profile: pear	363
sweet riesling	used for	after dinner	used for: after dinner	364
table wine	pairing with	meal	pairing with: meal	364
dessert course	meal context	at restaurant	meal context: at restaurant	364
dessert course	meal context	after dinner	meal context: after dinner	364
dessert course	occasional timing	after dinner	occasional timing: after dinner	364
dessert course	type	after-meal	type: after-meal	364
tours	activity	food and wine	activity: food and wine	364
dessert	category	after meal	category: after meal	364
dessert	category	after-meal	category: after-meal	364
dessert wine	type	after-dinner	type: after-dinner	364
dessert wine	usage	after meal	usage: after meal	364
dessert course	type	after meal	type: after meal	364
dessert course	occasion	after meal	occasion: after meal	364
sweet riesling	usage	after dinner	usage: after dinner	364
tours	purpose	sightseeing	purpose: sightseeing	365
tours	type	self-guided tour	type: self-guided tour	365
tours	type	self-guided	type: self-guided	365
tours	features	sightseeing	features: sightseeing	365
tours	type	cultural tour	type: cultural tour	365
tours	type	guided tour	type: guided tour	365
tours	type	adventure tour	type: adventure tour	365
tours	type	guided	type: guided	365
sweet wine	sugar content	sweet	sugar content: sweet	366
dry wine	characteristics	low sugar content	characteristics: low sugar content	366
fruit course	typical ingredients	sugar	typical ingredients: sugar	366
dessert	components	sugar	components: sugar	366
wine grape	components	sugars	components: sugars	366
sweet riesling	label	semi-sweet	label: semi-sweet	366
fruit course	pairing	with sugar	pairing: with sugar	366
red table wine	ingredients	sugar	ingredients: sugar	366
wine grape	chemical composition	sugary	chemical composition: sugary	366
dessert course	common ingredients	sugar	common ingredients: sugar	366
dessert course	type	sugary	type: sugary	366
fruit course	common ingredients	sugar	common ingredients: sugar	366
semillon	characteristics	high sugar content	characteristics: high sugar content	366
sweet wine	sugar content	high	sugar content: high	366
dessert course	food type	sugary	food type: sugary	366
fruit course	served with	sugar	served with: sugar	366
sweet dessert	ingredients	sugar	ingredients: sugar	366
table wine	ingredients	sugar	ingredients: sugar	366
white table wine	ingredients	sugar	ingredients: sugar	366
fruit course	ingredients	sugar	ingredients: sugar	366
late harvest	result	higher sugar content	result: higher sugar content	366
sweet wine	ingredients	sugar	ingredients: sugar	366
dessert	ingredients	sugar	ingredients: sugar	366
fruit course	components	candy	components: candy	366
pinot blanc	ingredients	sugar	ingredients: sugar	366
white bordeaux	ingredients	sugar	ingredients: sugar	366
rose wine	ingredients	sugar	ingredients: sugar	366
red wine	ingredients	sugar	ingredients: sugar	366
dessert wine	ingredients	sugar	ingredients: sugar	366
dry white wine	ingredients	sugar	ingredients: sugar	366
fish course	meal	appetizer	meal: appetizer	367
fish course	type of meal	appetizer	type of meal: appetizer	367
meal course	components	appetizer	components: appetizer	367
white burgundy	pairing	appetizers	pairing: appetizers	367
meal course	order	appetizer first	order: appetizer first	367
sancerre	pairing	appetizer	pairing: appetizer	367
pinot blanc	pairing	appetizers	pairing: appetizers	367
wine flavor	pairing	with appetizer	pairing: with appetizer	367
meal course	typical food items	appetizer	typical food items: appetizer	367
fish course	meal type	appetizer	meal type: appetizer	367
dry riesling	pairing	appetizers	pairing: appetizers	367
meal course	course structure	appetizer	course structure: appetizer	367
meal course	type of dish	appetizer	type of dish: appetizer	367
meal course	course order	appetizer	course order: appetizer	367
meal course	food type	appetizer	food type: appetizer	367
beaujolais	pairing	appetizers	pairing: appetizers	367
meursault	pairing	appetizers	pairing: appetizers	367
white bordeaux	pairing	appetizers	pairing: appetizers	367
red meat	dishes	grilled	dishes: grilled	367
fish course	course type	appetizer	course type: appetizer	367
alsatian wine	pairing	appetizer	pairing: appetizer	367
dry riesling	pairing	appetizer	pairing: appetizer	367
meal course	food categories	appetizer	food categories: appetizer	367
fish course	meal course	appetizer	meal course: appetizer	367
meal course	type of food	appetizer	type of food: appetizer	367
dessert course	meal course	last course	meal course: last course	368
fish course	meal course	starter	meal course: starter	368
meal course	meal style	buffet	meal style: buffet	368
fish course	meal	main course	meal: main course	368
meal course	meal style	formal	meal style: formal	368
dessert course	type of meal	last course	type of meal: last course	368
fish course	type of meal	starter	type of meal: starter	368
dessert course	meal type	afternoon	meal type: afternoon	368
dessert	category	after-meal course	category: after-meal course	368
margaux	pairing	fine dining	pairing: fine dining	368
meal	type	dinner	type: dinner	368
meal course	type	dinner	type: dinner	368
medoc	pairing with	fine dining	pairing with: fine dining	368
dessert	category	culinary dish	category: culinary dish	368
meal course	type of food	dinner	type of food: dinner	368
fish course	course type	main course	course type: main course	368
fish course	meal type	first course	meal type: first course	368
meal course	course sequence	appetizer-side dish-main course-dessert	course sequence: appetizer-side dish-main course-dessert	368
beaujolais	pairing	light meals	pairing: light meals	368
edible thing	category	dish	category: dish	368
meal	category	dinner	category: dinner	368
meal course	meal style	informal	meal style: informal	368
meal course	course structure	main course	course structure: main course	368
fish course	meal	course	meal: course	368
meal course	sequence	appetizer followed by main course followed by dessert	sequence: appetizer followed by main course followed by dessert	368
tours	features	meals	features: meals	368
tours	features	optional meals	features: optional meals	368
fish course	meal type	starter	meal type: starter	368
meal course	course sequence	appetizer-main course-dessert	course sequence: appetizer-main course-dessert	368
dessert course	meal type	evening	meal type: evening	368
fish course	meal	part of a meal	meal: part of a meal	368
fish course	meal	starter	meal: starter	368
dessert course	meal type	dinner	meal type: dinner	368
texas wine	pairing	with fine dining	pairing: with fine dining	368
potable liquid	container	bottle	container: bottle	369
potable liquid	container	glass	container: glass	369
port	types	container	types: container	369
potable liquid	container	plastic	container: plastic	369
table wine	bottle shape	jug	bottle shape: jug	369
medoc	form	capsule	form: capsule	369
potable liquid	container	metal	container: metal	369
fruit course	common fruits used	bananas	common fruits used: bananas	370
sweet fruit	type	pineapple	type: pineapple	370
fruit course	typical fruits	bananas	typical fruits: bananas	370
sweet fruit	type	mango	type: mango	370
sweet fruit	type	banana	type: banana	370
fruit course	common fruits	bananas	common fruits: bananas	370
sweet dessert	ingredients	dairy	ingredients: dairy	371
fruit course	typical ingredients	milk	typical ingredients: milk	371
potable liquid	type	milk	type: milk	371
pasta	material	semolina	material: semolina	371
dessert	popular types	cake	popular types: cake	372
sweet dessert	type	cake	type: cake	372
dessert	common examples	cake	common examples: cake	372
dessert	category	pastry	category: pastry	372
dessert course	popular choices	cake	popular choices: cake	372
sweet dessert	category	pastry	category: pastry	372
dessert	type	cake	type: cake	372
dessert course	common items	cake	common items: cake	372
dessert course	typical items	cake	typical items: cake	372
dessert course	components	cake	components: cake	372
dessert course	food group	pastry	food group: pastry	372
dessert course	common foods	cake	common foods: cake	372
dessert course	common components	cake	common components: cake	372
dessert course	typical dishes	cake	typical dishes: cake	372
