facet_property	cluster_label
type: tv antenna	677
technology: antenna	677
event: individual	678
events: double	678
type: event	678
cause: personal decision	678
activity: event	678
type of: event	678
event: class	678
events: single	678
events: long program	678
events: all-around	678
events: individual	678
events: trio	678
purpose: event	678
event type: final	678
definition: ten events	678
definition: five events	678
event type: individual	678
event: one-time	678
event structure: two parts	678
event: event	678
event: activity	678
context: milestone	678
event type: combined	678
event: random	678
purpose: stream online content	679
connection: wireless	679
technology: wi-fi	679
type: fibre optic	679
usage: wireless internet	679
technology: wireless router	679
type: wireless internet	679
type: satellite internet	679
type: wireless network	679
definition: multi-sport competition	680
competitions: local track meets	680
type: sporting event	680
definition: multi-event competition	680
type: sports event	680
type: multi-sport event	680
event: sporting event	680
type: sports competition	680
held at: multi-sport events	680
event type: athletic event	680
event: multisport	680
type: athletic event	680
definition: multisport competition	680
participation: athletes from around the world	680
event: school game	680
purpose: test of all-around athlete	680
definition: multi-sport event	680
event: held at the ncaa championships	680
type: athletic competition	680
competition: school sports	680
activity: championship	680
event type: field event	680
definition: athletic competition	680
competition: school track meet	680
athletes: compete in	680
competition: collegiate	680
tournament: olympic sport	680
relevance: school sports	680
event: held at the world championships	680
events: athletic competition	680
competition: school events	680
event: athletic competition	680
event: meeting	681
type: business conference	681
type: corporate event	681
type: meeting	681
type: business meeting	681
type: shooting device	682
type: toy gun	682
category: firearm	682
type: handgun	682
type: firearm	682
equipment: gun	682
mechanism: machine gun	682
features: barrel	682
equipment: pistol	682
design: revolver	682
type: pistol	682
type: bb gun	682
type: gun	682
equipment: shooting gun	682
equipment: shotgun	682
equipment: rifle	682
activity: game	683
usage: playing games	683
competition: game	683
competition format: game	683
played with: opponent	683
event: game	683
in context: cards	683
found in: games	683
rules: 60-minute game	683
game: fast-paced	683
gameplay: set	683
category: game	683
game type: fast-paced	683
gameplay: game duration: 60 minutes	683
game type: indoor	683
purpose: playing a game	683
type: game	683
use cases: gaming	684
type: toy	684
category: toy	684
members: dedicated	685
function: volunteer	685
formation: volunteered	685
type: volunteer	685
organizer: non-profit	685
participants: volunteers	685
types: volunteer team	685
organizer: community	685
goals: racing	686
racing style: gates and jumps	686
racing style: technical	686
racing style: high-risk	686
objective: racing	686
racing: team event	686
racing style: head-to-head	686
mode: racing	686
racing: individual	686
racing style: head-to-head racing	686
types: racing	686
style: racing	686
racing: olympic sport	686
type of ride: racing	686
format: racing	686
type: racing	686
racing: olympic games	686
racing: professional	686
racing style: individual	686
purpose: racing	686
important aspect: aggressive skating	687
disciplines: speed	687
participant: speed skater	687
types: skating	687
olympic discipline: short track	687
type: speed skating	687
disciplines: short track	687
speed skating discipline: short track	687
style: speed skating	687
speed skating discipline: long track	687
type: aggressive skating	687
type: roller skating	687
type: inline skating	687
type: individual	688
category: individual	688
nature: individual	688
types: personal	688
mode: individual	688
type: personal	688
scale: personal	688
format: individuals	688
description: person	688
sport: speed	689
disciplines: mass start	689
activity: extreme sport	689
type: endurance sport	689
category: extreme sport	689
type: extreme sport	689
sport: extreme	689
type: speed sport	689
sport: extreme sport	689
sport: speed sport	689
sport: adventure sport	689
sport: adventure	689
type: action sport	689
purpose: celebration	690
context: special occasion	690
type: birthday	690
type: birthday party	690
nature: milestone celebration	690
type: holiday	690
purpose: celebratory	690
type: party	690
type: celebration	690
context: celebration	690
vehicle: fast	691
vehicle: metal	691
equipment: driver	691
equipment: car	691
equipment: no brakes	691
vehicle: curved	691
regulation: shared with cars	691
type: car	691
structure: with a coach	691
type: automotive	691
types: roller	692
features: rollers	692
physical object: wheel	692
type: inline	692
course features: rollers	692
surface: roller	692
type: roller	692
types: bank vault	693
equipment: vault	693
types of vaults: treasure vault	693
equipment used: vault	693
types of vaults: secret vault	693
type: bank vault	693
types of vaults: bank vault	693
type: security vault	693
location: bank	693
practices: team meetings	694
type: training session	694
training: training session	694
schedule: morning and afternoon sessions	694
event: training session	694
training style: structured	694
practices: with a schedule	694
grouping: employees	695
participants: employees	695
type: work team	695
type: project team	695
leadership: shared leadership	695
composition: support staff	695
types: work team	695
type: portable	696
portability: portable	696
portability: handheld	696
characteristics: portable	696
type: handheld	696
equipment: backpack	696
features: portable	696
size: portable	696
types: phone and case	696
physical appearance: small device	696
types: portable	696
types: permanent	697
type: temporary	697
type: permanent	697
types: cable	698
type: wires	698
material: wire	698
length: circuit	698
components: cables	698
definition: wires	698
physical appearance: long wire	698
elements: loop	698
type: performance	699
format: choreographed performance	699
format: presentation	699
performance: individual	699
purpose: performance	699
format: performance	699
type: performance art	699
performance: coordinated	699
events: performing	699
focus: performance	699
type: concert	699
performance: record	699
location: offline	700
location: online	700
format: virtual	700
community: online forums	700
format: online	700
type: online	700
type: in-person	700
environment: online	700
purpose: stay connected online	700
format: short distance	701
type: international	701
type: long-distance	701
distance: long-distance	701
type: long distance	701
event: long-distance	701
water usage: saltwater	702
environment: saltwater	702
characteristics: saltwater	702
characteristics: brackish	702
type: saltwater	702
used in: saltwater	702
type: brackish	702
habitat: saltwater	702
sail plan: single sail	703
features: sail plan	703
features: sails	703
type: sail	703
features: sail	703
sail plan: multiple sails	703
propulsion: sail	703
features: small sail	703
type of sail: rotating	703
type of sail: fixed	703
features: large sail	703
features: multiple sails	703
type of sail: adjustable	703
equipment: sail	703
type: unique occurrence	704
type: single occurrence	704
occurrences: everyday life	704
type: one-time	704
type: one-time occurrence	704
events: throwing	705
event type: throwing	705
