facet_property	cluster_label
headquarters: major city	4149
headquarters: country	4149
locations: headquarters	4149
headquarters: office	4149
headquarters: region	4149
headquarters: continent	4149
headquarters: city	4149
geographical location: continents	4150
geographical scope: continent	4150
geographical feature: continent	4150
location: on a continent	4150
geographic feature: continent	4150
geographical feature: landform	4150
locations: europe	4151
regions: asia	4151
regions: europe	4151
places: europe	4151
regions: america	4151
region: europe	4151
regions: africa	4151
location: continents	4152
type: countries	4152
type: continents	4152
types: continents	4152
type: continent	4152
used for: offshore oil operations	4153
used for: offshore oil and gas operations	4153
used for: offshore oil/gas operations	4153
used for: offshore oil and gas industry	4153
used for: offshore oil and gas	4153
used for: supporting oil and gas operations	4153
used for: offshore oil industry	4153
purpose: supporting offshore oil/gas operations	4153
operations: offshore oil and gas	4153
rating: good	4154
value: high	4154
rating: poor	4154
accuracy: low accuracy	4154
accuracy: low	4154
accuracy: high	4154
reputation: good	4154
evaluation: regular	4154
rating: excellent	4154
definition: permission to trade	4155
definition: permission to operate	4155
meaning: right to operate	4155
definition: permission to carry cargo	4155
meaning: permission to sail	4155
definition: freedom of a country's ships to trade with other countries	4156
definition: right of a country's ships to engage in coastal trade	4156
definition: in a country's own ships	4156
definition: freedom to operate a foreign ship	4156
definition: freedom of ships to carry goods between two countries	4156
definition: right to sail between ports	4156
definition: right to engage in coastal trade	4156
definition: freedom to engage in maritime trade	4156
definition: allowing domestic ships to operate	4156
definition: right of a country's shipping companies to operate in its own waters	4156
definition: permission for foreign ships to transport goods within a country's waters	4156
definition: within a country's territorial waters	4156
definition: trade within a country's waters	4156
definition: permission for a foreign-flagged ship to carry goods between two ports of the same country	4156
definition: permission to engage in coastal trade	4156
definition: permission to carry goods between ports	4156
definition: permission for a country's ships to operate in another country's waters	4156
history: experimental	4157
history: invention	4157
history: regulation	4157
history: innovation	4157
history: old	4157
history: expansion	4157
history: strategic	4157
history: developed	4157
history: traditional	4157
history: mileage	4157
technology: historic	4157
history: environmental concerns	4157
history: rural	4157
history: famous	4157
history: evolution	4157
history: continual improvement	4157
history: commercial	4157
history: competition	4157
history: development	4157
history: evolving	4158
history: expanded over time	4158
history: evolving over time	4158
history: evolved over centuries	4158
history: evolved	4158
history: often controversial	4158
history: evolved over time	4158
history: evolved over time with technological advancements	4158
history: evolution over time	4158
history: spread globally	4158
development: improved over time	4158
history: improved over time	4158
history: early development	4159
history: originated from	4159
history: invented by	4159
history: developed in	4159
history: founded in	4159
history: first used in	4159
history: developed by	4159
history: standardized in	4159
features: smooth ride	4160
comfort: quiet ride	4160
features: comfortable ride	4160
features: premium interior	4160
features: quiet and smooth ride	4160
advantages: more comfortable ride	4160
driving characteristics: smooth ride	4161
driving experience: easy handling	4161
driving characteristics: easy handling	4161
performance: agile handling	4161
driving experience: smooth ride	4161
usage: frequently used	4162
usage: daily	4162
usage: restricted	4162
usage: for both	4162
usage: rarely used	4162
usage: practical	4162
example: sex	4162
usage: automatic	4162
usage: historic	4162
usage: employed for	4162
usage: more restrictive	4162
usage: historical	4162
usage: families	4162
usage: old or abandoned	4162
usage: personal	4162
usage: daytime	4162
usage: less flexible	4162
usage: traditional	4162
usage: organization	4162
usage: scientific	4162
usage: smoking	4162
usage: professional	4162
usage: mandatory	4162
usage: used in science	4163
usage: for calculation	4163
usage: manufactures products	4163
usage: used for trade	4163
purpose: for trade	4163
usage: used for taxation	4163
usage: used for insurance	4163
usage: for smoking	4163
usage: for communication	4163
usage: used for commerce	4163
usage: used in shipping	4163
usage: used for identification	4163
use: for trade	4163
usage: used for shipping	4163
usage: used in manufacturing	4163
usage: for bbq	4163
usage: held in hand	4163
usage: for yard work	4163
usage: used for storage	4163
usage: used for domestic shipping	4163
usage: used for	4163
usage: used in household items	4163
function: channel for trade	4163
usage: used in trade	4163
usage: used in domestic trade	4163
usage: used in machinery	4163
reference to: trade	4164
related to: commerce	4164
related to: teaching	4164
related to: trade	4164
related to: business	4164
related to: trade history	4164
related to: crime	4164
context: trade agreements	4164
related to: supplier	4164
related to: law	4164
related to: goods	4164
related to: debt	4164
related to: international commerce	4164
concerns: trade	4164
in context of: trade	4164
related to: military	4164
related to: commerce terminology	4164
related to: import/export	4164
types of records: ownership information	4165
types of registers: national register	4165
types of information: ownership	4165
types of registers: international register	4165
types of records: ownership	4165
types of records: hull number	4165
types of records: flag	4165
types of information: type	4165
thing kept: item	4166
thing kept: object	4166
thing kept: pet	4166
thing kept: information	4166
